group_id	items_in_group	lo_value	p	FDR	goodsgrna
LAMC1__P1P2	8	9.0848e-01	3.6786e-01	0.457822	0
PIGB__P1P2	8	9.1050e-01	3.7225e-01	0.462691	0
FAM115A__143598483	8	9.1129e-01	3.7513e-01	0.465684	0
GMPR2__P1P2	8	9.1272e-01	3.7657e-01	0.466272	0
MRE11A__P1P2	8	9.1287e-01	3.7657e-01	0.466272	0
ZCCHC8__P1P2	8	9.1340e-01	3.8232e-01	0.472198	0
LOC730183__NM_001256932	8	9.1393e-01	3.8232e-01	0.472198	0
USP10__P1P2	8	9.1518e-01	3.8798e-01	0.478569	0
MLLT4__P1P2	8	9.1623e-01	3.9076e-01	0.481398	0
CAPG__P1	8	9.1721e-01	3.9358e-01	0.484247	0
TCF3__P1P2	8	9.1744e-01	3.9498e-01	0.484639	0
SLC25A33__P1P2	8	9.1772e-01	3.9639e-01	0.484639	0
PCNXL3__P1P2	8	9.1782e-01	3.9639e-01	0.484639	0
NPM1__P1P2	8	9.1865e-01	3.9639e-01	0.484639	0
FECH__P1P2	8	9.1874e-01	3.9639e-01	0.484639	0
PEX7__P1P2	8	9.1965e-01	3.9919e-01	0.487452	0
PMAIP1__57567020	8	9.2132e-01	4.1554e-01	0.506779	0
TMEM194A__P1P2	8	9.2230e-01	4.2358e-01	0.515298	0
FOXK2__P1P2	8	9.2252e-01	4.2358e-01	0.515298	0
PSPC1__P1P2	8	9.2418e-01	4.2887e-01	0.519774	0
NPLOC4__P1P2	8	9.2443e-01	4.2887e-01	0.519774	0
UBE2M__P1P2	8	9.2478e-01	4.2887e-01	0.519774	0
MESDC2__P1P2	8	9.2690e-01	4.3941e-01	0.531888	0
HCN2__P1P2	8	9.2798e-01	4.4704e-01	0.537775	0
ZNF236__P1P2	8	9.2823e-01	4.4704e-01	0.537775	0
SMARCAL1__P1P2	8	9.2839e-01	4.4704e-01	0.537775	0
ARHGAP4__P1	8	9.2864e-01	4.4704e-01	0.537775	0
GTF3A__P1P2	8	9.2917e-01	4.4704e-01	0.537775	0
STRADA__P1P2	8	9.2998e-01	4.5210e-01	0.542933	0
ZIC2__P1P2	8	9.3030e-01	4.5339e-01	0.542933	0
HDAC7__P1P2	8	9.3094e-01	4.5468e-01	0.542933	0
ZNRF3__P1P2	8	9.3094e-01	4.5468e-01	0.542933	0
MAGED2__P2	8	9.3114e-01	4.5468e-01	0.542933	0
NOSIP__P1P2	8	9.3130e-01	4.5468e-01	0.542933	0
RIC8A__P2	8	9.3271e-01	4.6229e-01	0.548651	0
ADAMTS16__P2	8	9.3287e-01	4.6229e-01	0.548651	0
PKDCC__P1P2	8	9.3326e-01	4.6229e-01	0.548651	0
SENP2__P1P2	8	9.3364e-01	4.6229e-01	0.548651	0
HNRNPLL__P1P2	8	9.3471e-01	4.6229e-01	0.548651	0
UBE2D3__P1P2	8	9.3547e-01	4.6473e-01	0.550869	0
HUWE1__P1P2	8	9.3614e-01	4.6970e-01	0.556090	0
USF1__P1P2	8	9.3658e-01	4.7095e-01	0.556884	0
PPP6C__P1P2	8	9.3688e-01	4.7219e-01	0.557676	0
PFDN1__P1P2	8	9.3703e-01	4.7344e-01	0.558469	0
NAIP__70315936	8	9.3754e-01	4.7711e-01	0.562122	0
TGFBR2__P1P2	8	9.3776e-01	4.7955e-01	0.562275	0
DUSP22__292259	8	9.3790e-01	4.7955e-01	0.562275	0
ATP1A1__P1P2	8	9.3812e-01	4.7955e-01	0.562275	0
MLLT1__P1P2	8	9.3834e-01	4.7955e-01	0.562275	0
ARHGAP11A__32907502	8	9.4022e-01	4.9166e-01	0.575775	0
ATPAF2__P1P2	8	9.4172e-01	5.0359e-01	0.589040	0
KAT7__P1P2	8	9.4314e-01	5.1758e-01	0.603226	0
CCS__P1P2	8	9.4321e-01	5.1758e-01	0.603226	0
TATDN2__P1P2	8	9.4381e-01	5.1758e-01	0.603226	0
GNB1__P1P2	8	9.4418e-01	5.2104e-01	0.606522	0
DDA1__P1P2	8	9.4451e-01	5.2449e-01	0.609812	0
ACTA2__P2	8	9.4490e-01	5.2794e-01	0.613097	0
SERBP1__P1P2	8	9.4558e-01	5.3354e-01	0.618120	0
CDK10__P1P2	8	9.4565e-01	5.3354e-01	0.618120	0
MGEA5__P1P2	8	9.4594e-01	5.3573e-01	0.619180	0
B4GALT7__P1P2	8	9.4613e-01	5.3573e-01	0.619180	0
AUNIP__P1P2	8	9.4654e-01	5.3802e-01	0.621092	0
MEX3A__P1P2	8	9.4708e-01	5.4242e-01	0.625420	0
ZC3H7B__P1P2	8	9.4815e-01	5.4672e-01	0.629635	0
C11orf58__P1P2	8	9.5034e-01	5.5742e-01	0.641194	0
PTPN20A__46640202	8	9.5128e-01	5.6162e-01	0.644508	0
CALU__P1P2	8	9.5152e-01	5.6372e-01	0.645386	0
KCTD10__P1P2	8	9.5152e-01	5.6372e-01	0.645386	0
RNPS1__P1P2	8	9.5265e-01	5.7208e-01	0.653419	0
CREBBP__P1P2	8	9.5293e-01	5.7208e-01	0.653419	0
FAM3B__P1P2	8	9.5472e-01	5.8829e-01	0.670367	0
FAM115A__143579171	8	9.5503e-01	5.8829e-01	0.670367	0
SMAD1__P1P2	8	9.5527e-01	5.9430e-01	0.676416	0
IBTK__P1	8	9.5576e-01	6.0019e-01	0.680732	0
PLCG1__P1P2	8	9.5587e-01	6.0019e-01	0.680732	0
FCGR1A__149755456	8	9.5614e-01	6.0019e-01	0.680732	0
RPL29__P1P2	8	9.5709e-01	6.0404e-01	0.684298	0
ATF7IP__P1	8	9.5764e-01	6.1078e-01	0.691123	0
BCLAF1__P1P2	8	9.5813e-01	6.1175e-01	0.691423	0
CSTF2__P1P2	8	9.5879e-01	6.1828e-01	0.697429	0
BOLA2__29465484	8	9.5895e-01	6.1922e-01	0.697429	0
ACLY__P1P2	8	9.5905e-01	6.1922e-01	0.697429	0
CST1__P1P2	8	9.5955e-01	6.2287e-01	0.700733	0
RTKN2__P1P2	8	9.5990e-01	6.2469e-01	0.701965	0
CORO1B__67206891	8	9.6032e-01	6.2651e-01	0.702841	0
GATA3__P1P2	8	9.6044e-01	6.2836e-01	0.702841	0
NDE1__P1	8	9.6066e-01	6.2836e-01	0.702841	0
ROR1__P1P2	8	9.6088e-01	6.2836e-01	0.702841	0
ZNF286B__18584835	8	9.6205e-01	6.3377e-01	0.707261	0
HES1__P1P2	8	9.6212e-01	6.3377e-01	0.707261	0
C14orf169__P1P2	8	9.6242e-01	6.3741e-01	0.710502	0
ZNF90__P1P2	8	9.6419e-01	6.4800e-01	0.718477	0
SHCBP1__P1P2	8	9.6437e-01	6.4800e-01	0.718477	0
H2AFZ__P1P2	8	9.6446e-01	6.4800e-01	0.718477	0
LNP1__P1P2	8	9.6463e-01	6.4973e-01	0.718477	0
RPL28__P1P2	8	9.6470e-01	6.4973e-01	0.718477	0
TGDS__P1P2	8	9.6516e-01	6.4973e-01	0.718477	0
DCLRE1B__P1P2	8	9.6521e-01	6.4973e-01	0.718477	0
SNAP29__P1P2	8	9.6547e-01	6.5308e-01	0.721360	0
TTC23L__P1P2	8	9.6690e-01	6.5986e-01	0.728021	0
AEN__P1P2	8	9.6704e-01	6.6248e-01	0.730082	0
RSPRY1__P1P2	8	9.6725e-01	6.6502e-01	0.730392	0
NEUROD1__P1P2	8	9.6733e-01	6.6502e-01	0.730392	0
CORO1B__67210174	8	9.6742e-01	6.6502e-01	0.730392	0
SMURF2__P1P2	8	9.6754e-01	6.6584e-01	0.730476	0
STK3__P1P2	8	9.6779e-01	6.7166e-01	0.736026	0
IPO7__P1P2	8	9.6809e-01	6.7494e-01	0.738787	0
RNF126__P1P2	8	9.6885e-01	6.8461e-01	0.748528	0
AKAP10__P1P2	8	9.6909e-01	6.8619e-01	0.749416	0
AGO1__36348590	8	9.6950e-01	6.8852e-01	0.751107	0
MRRF__P1P2	8	9.6968e-01	6.9082e-01	0.752777	0
SMN1__70220656	8	9.7056e-01	7.0604e-01	0.768506	0
PTPN20B__48806138	8	9.7084e-01	7.0755e-01	0.769278	0
ZNF532__P2	8	9.7121e-01	7.0899e-01	0.769991	0
SERTAD1__P1P2	8	9.7220e-01	7.1618e-01	0.776060	0
DNASE1L1__P1	8	9.7252e-01	7.1618e-01	0.776060	0
FAM222B__P1	11	9.7304e-01	5.5880e-01	0.642021	0
MANSC1__P1P2	8	9.7317e-01	7.2183e-01	0.781315	0
WDR37__P1P2	8	9.7423e-01	7.3021e-01	0.788624	0
CD8B__87088218	8	9.7423e-01	7.3021e-01	0.788624	0
INTS6__P1P2	8	9.7458e-01	7.3162e-01	0.789273	0
ATP2C1__P1P2	8	9.7564e-01	7.3902e-01	0.796375	0
SLC38A10__P1P2	8	9.7601e-01	7.4170e-01	0.797494	0
MED13__P1P2	8	9.7601e-01	7.4170e-01	0.797494	0
C14orf119__P1P2	8	9.7645e-01	7.4373e-01	0.798791	0
RASAL2__P1P2	8	9.7665e-01	7.4569e-01	0.799743	0
MAP4K3__P1P2	8	9.7772e-01	7.5907e-01	0.812568	0
PDZK1__145727481	8	9.7819e-01	7.6149e-01	0.814265	0
PAPPA__P1P2	8	9.7856e-01	7.6754e-01	0.818825	0
GAPVD1__P1P2	8	9.7861e-01	7.6754e-01	0.818825	0
FUT7__P1P2	8	9.7892e-01	7.6875e-01	0.818825	0
PINK1__P1P2	8	9.7916e-01	7.6997e-01	0.818825	0
USP42__P1P2	8	9.7920e-01	7.6997e-01	0.818825	0
PURB__P1P2	8	9.7995e-01	7.7572e-01	0.824046	0
CISD1__P1P2	8	9.8205e-01	7.9660e-01	0.845303	0
JMJD1C__P1P2	8	9.8295e-01	8.0556e-01	0.853873	0
PDS5B__P1P2	8	9.8330e-01	8.0810e-01	0.855641	0
SLX1A__30205037	8	9.8391e-01	8.1458e-01	0.860740	0
HMBS__P1	8	9.8422e-01	8.1558e-01	0.860740	0
KLLN__P1P2	8	9.8431e-01	8.1558e-01	0.860740	0
ZC3H7A__P1P2	8	9.8448e-01	8.1659e-01	0.860874	0
C8orf59__P1P2	8	9.8561e-01	8.3181e-01	0.875021	0
DDX31__P1P2	8	9.8563e-01	8.3181e-01	0.875021	0
KIAA0247__P1P2	8	9.8606e-01	8.3629e-01	0.878786	0
TP53BP1__P1	8	9.8659e-01	8.4075e-01	0.882517	0
FAM192A__P1P2	8	9.8694e-01	8.4498e-01	0.884048	0
DHRS3__P1P2	8	9.8718e-01	8.4585e-01	0.884048	0
MDM4__P1P2	8	9.8735e-01	8.4585e-01	0.884048	0
MDM2__P1P2	8	9.8740e-01	8.4585e-01	0.884048	0
C19orf70__P1P2	8	9.8781e-01	8.5092e-01	0.888324	0
SLC11A2__P1	8	9.8789e-01	8.5177e-01	0.888324	0
OGFR__P1P2	8	9.8841e-01	8.5746e-01	0.893306	0
EVX2__P1P2	11	9.8853e-01	7.4626e-01	0.799743	0
DCUN1D3__P1P2	8	9.8889e-01	8.6178e-01	0.896838	0
PPP1R10__P1P2	8	9.8936e-01	8.6626e-01	0.898986	0
PRSS40A__131328218	8	9.8945e-01	8.6661e-01	0.898986	0
KDSR__P1P2	8	9.8956e-01	8.6662e-01	0.898986	0
C11orf71__P1P2	8	9.9098e-01	8.8397e-01	0.916016	0
CHAMP1__P1P2	8	9.9130e-01	8.9027e-01	0.920579	0
KIDINS220__P1P2	8	9.9135e-01	8.9027e-01	0.920579	0
ZEB2__P1	8	9.9164e-01	8.9281e-01	0.922227	0
OCLN__68788394	8	9.9182e-01	8.9458e-01	0.922956	0
NDUFS4__P1P2	8	9.9201e-01	8.9637e-01	0.922956	0
UBE2O__P1P2	8	9.9203e-01	8.9637e-01	0.922956	0
FCGR1B__120935150	8	9.9217e-01	8.9819e-01	0.923848	0
ZNF532__P1	8	9.9272e-01	9.0291e-01	0.927722	0
TCF7L1__P1P2	8	9.9429e-01	9.2272e-01	0.947079	0
MAD2L1BP__P1P2	8	9.9451e-01	9.2567e-01	0.949100	0
WNT7A__P1P2	8	9.9484e-01	9.2914e-01	0.951664	0
HIST2H2BE__149857437	8	9.9518e-01	9.3237e-01	0.953960	0
UHMK1__P1P2	8	9.9528e-01	9.3378e-01	0.954395	0
NOTCH2__120611488	8	9.9534e-01	9.3476e-01	0.954400	0
NF2__29999349	8	9.9573e-01	9.4013e-01	0.957267	0
SMCHD1__P1P2	8	9.9579e-01	9.4052e-01	0.957267	0
ABCB10__P1P2	8	9.9580e-01	9.4053e-01	0.957267	0
PHYH__P1P2	8	9.9643e-01	9.4914e-01	0.964187	0
SNAI1__P1P2	8	9.9646e-01	9.4931e-01	0.964187	0
STMND1__P1P2	8	9.9694e-01	9.5540e-01	0.967344	0
FNIP1__P1P2	8	9.9694e-01	9.5540e-01	0.967344	0
CTNND1__P1P2	8	9.9694e-01	9.5540e-01	0.967344	0
BRD1__P1P2	8	9.9738e-01	9.6098e-01	0.971983	0
WNT3A__P1P2	8	9.9767e-01	9.6458e-01	0.973649	0
PTPN20B__48826780	8	9.9777e-01	9.6540e-01	0.973649	0
ZNF644__P1P2	8	9.9778e-01	9.6564e-01	0.973649	0
ANAPC13__P1P2	8	9.9793e-01	9.6762e-01	0.974638	0
NEK2__P1P2	8	9.9831e-01	9.7228e-01	0.978318	0
TRIP13__P1P2	8	9.9857e-01	9.7615e-01	0.981196	0
PPP1R16B__P1P2	8	9.9889e-01	9.8064e-01	0.984691	0
PPP6R3__P1P2	8	9.9898e-01	9.8180e-01	0.984840	0
LRRC40__P1P2	8	9.9950e-01	9.8998e-01	0.992017	0
BAK1__33547269	8	9.9999e-01	9.9986e-01	1.000000	0
