group_id	items_in_group	lo_value	p	FDR	goodsgrna
CAPG__P1	8	9.5624e-01	3.2887e-01	0.408768	0
CCNC__P1P2	8	9.5725e-01	3.2887e-01	0.408768	0
ZNF286B__18584835	8	9.5795e-01	3.3492e-01	0.414172	0
PKDCC__P1P2	8	9.5808e-01	3.3492e-01	0.414172	0
EAF1__P1P2	8	9.5813e-01	3.3492e-01	0.414172	0
SERF1A__70196291	8	9.5828e-01	3.3492e-01	0.414172	0
FOXK2__P1P2	8	9.5854e-01	3.3795e-01	0.416331	0
ARF1__P1P2	8	9.5879e-01	3.3795e-01	0.416331	0
NAIP__70319713	8	9.5885e-01	3.3795e-01	0.416331	0
C14orf119__P1P2	8	9.5925e-01	3.4392e-01	0.421551	0
RALGAPA1__P1P2	8	9.5940e-01	3.4392e-01	0.421551	0
CSK__P1P2	8	9.5955e-01	3.4392e-01	0.421551	0
EMD__P1P2	8	9.5960e-01	3.4392e-01	0.421551	0
LOC643037__P1P2	8	9.6117e-01	3.4692e-01	0.424158	0
LRRC28__P1P2	8	9.6121e-01	3.4692e-01	0.424158	0
SHC1__P2	8	9.6136e-01	3.4983e-01	0.427185	0
KAT6B__P1P2	8	9.6193e-01	3.5279e-01	0.430250	0
ADAMTS16__P2	8	9.6300e-01	3.6744e-01	0.446439	0
MAGED2__P2	8	9.6310e-01	3.6744e-01	0.446439	0
NAIP__70315936	8	9.6365e-01	3.6744e-01	0.446439	0
SMARCA5__P1P2	8	9.6387e-01	3.7311e-01	0.451071	0
VEZF1__P1P2	8	9.6396e-01	3.7311e-01	0.451071	0
C20orf196__P1P2	8	9.6401e-01	3.7311e-01	0.451071	0
MLLT3__P1P2	8	9.6405e-01	3.7311e-01	0.451071	0
NBPF14__148025047	8	9.6490e-01	3.7888e-01	0.456910	0
TULP3__P2	8	9.6516e-01	3.7888e-01	0.456910	0
DUSP22__292259	8	9.6542e-01	3.8463e-01	0.463277	0
SLX1B__29465621	8	9.6607e-01	3.9585e-01	0.476201	0
OCLN__68788394	8	9.6633e-01	3.9864e-01	0.477784	0
GAPVD1__P1P2	8	9.6633e-01	3.9864e-01	0.477784	0
TRAPPC13__P1P2	8	9.6658e-01	3.9865e-01	0.477784	0
ISOC2__P1	8	9.6688e-01	4.0139e-01	0.480482	0
UBE2E3__P1P2	8	9.6779e-01	4.0413e-01	0.483162	0
INPP4A__P1P2	8	9.6803e-01	4.0683e-01	0.485799	0
ICMT__P1P2	8	9.6831e-01	4.1231e-01	0.491741	0
ATXN2L__P1P2	8	9.6903e-01	4.1776e-01	0.497018	0
MED16__P1P2	8	9.6979e-01	4.2187e-01	0.501292	0
ZNF90__P1P2	8	9.6985e-01	4.2320e-01	0.501722	0
USP15__P1P2	8	9.7004e-01	4.3129e-01	0.509994	0
TRIM28__P1P2	8	9.7023e-01	4.3397e-01	0.512534	0
FGD1__P1P2	8	9.7134e-01	4.5614e-01	0.538065	0
CWC27__P1P2	8	9.7151e-01	4.5739e-01	0.538892	0
PCGF2__P1	8	9.7169e-01	4.6505e-01	0.546592	0
MED25__P1P2	8	9.7191e-01	4.6505e-01	0.546592	0
NCOA6__P1P2	8	9.7230e-01	4.7491e-01	0.557503	0
ATF7IP__P1	8	9.7319e-01	4.8943e-01	0.572473	0
THAP2__P1	8	9.7327e-01	4.8943e-01	0.572473	0
ARHGAP11A__32907502	8	9.7336e-01	4.8943e-01	0.572473	0
ATP1A1__P1P2	8	9.7367e-01	4.9675e-01	0.579639	0
CFC1B__131278628	8	9.7374e-01	4.9675e-01	0.579639	0
UHMK1__P1P2	8	9.7475e-01	5.2245e-01	0.607441	0
PPFIBP1__P1P2	8	9.7508e-01	5.2245e-01	0.607441	0
GLYR1__P1P2	8	9.7514e-01	5.2245e-01	0.607441	0
CORO1B__67206891	8	9.7535e-01	5.2463e-01	0.609246	0
INTS6__P1P2	8	9.7559e-01	5.2915e-01	0.613036	0
MED24__P1P2	8	9.7563e-01	5.2915e-01	0.613036	0
ZNF121__P1P2	8	9.7579e-01	5.3148e-01	0.614998	0
BIVM__P1	8	9.7637e-01	5.4042e-01	0.624601	0
PKNOX1__P1P2	9	9.7671e-01	4.1650e-01	0.496123	0
KIAA0247__P1P2	8	9.7738e-01	5.4703e-01	0.630997	0
ROCK1__18690984	8	9.7757e-01	5.4920e-01	0.630997	0
FAM203A__ENST00000347708.4	8	9.7766e-01	5.4920e-01	0.630997	0
GPR89A__ENST00000313835.9	8	9.7769e-01	5.4920e-01	0.630997	0
SENP2__P1P2	8	9.7781e-01	5.4920e-01	0.630997	0
FNIP1__P1P2	8	9.7804e-01	5.5357e-01	0.635271	0
IL18R1__P1	8	9.7812e-01	5.5570e-01	0.636953	0
CNR1__P1P2	8	9.7825e-01	5.5785e-01	0.638668	0
KDM5C__P1P2	8	9.7893e-01	5.6216e-01	0.640586	0
FAM115A__143598483	8	9.7902e-01	5.6216e-01	0.640586	0
SMCHD1__P1P2	8	9.7910e-01	5.6216e-01	0.640586	0
OCIAD1__P1P2	8	9.7930e-01	5.6434e-01	0.642315	0
HCN2__P1P2	8	9.7941e-01	5.6638e-01	0.642389	0
CISD1__P1P2	8	9.7953e-01	5.6638e-01	0.642389	0
TXNDC16__P1P2	8	9.7957e-01	5.6639e-01	0.642389	0
JMJD1C__P1P2	8	9.8051e-01	5.9091e-01	0.667868	0
SPRR2G__P1P2	8	9.8054e-01	5.9091e-01	0.667868	0
TCTN2__P1P2	8	9.8057e-01	5.9091e-01	0.667868	0
FAM102A__P1P2	8	9.8103e-01	5.9881e-01	0.673667	0
GATA3__P1P2	8	9.8103e-01	5.9881e-01	0.673667	0
CD8B__87088218	8	9.8111e-01	5.9881e-01	0.673667	0
CNTD2__P1	8	9.8137e-01	5.9882e-01	0.673667	0
SOS1__P1P2	8	9.8194e-01	6.0650e-01	0.681523	0
PTBP3__P1P2	8	9.8199e-01	6.0843e-01	0.682908	0
KCTD10__P1P2	8	9.8248e-01	6.1812e-01	0.692980	0
GTF2IRD2B__74508172	8	9.8264e-01	6.2376e-01	0.698491	0
PRAMEF12__ENST00000357726.4	8	9.8275e-01	6.2558e-01	0.699316	0
PTPN20B__48806138	8	9.8302e-01	6.2737e-01	0.699316	0
PINK1__P1P2	8	9.8307e-01	6.2737e-01	0.699316	0
IFT52__P1P2	8	9.8309e-01	6.2737e-01	0.699316	0
IFT46__P1P2	8	9.8321e-01	6.2916e-01	0.700504	0
NEUROD1__P1P2	8	9.8341e-01	6.3099e-01	0.700935	0
PDZK1__145727481	8	9.8346e-01	6.3099e-01	0.700935	0
RSPRY1__P1P2	8	9.8411e-01	6.5063e-01	0.720287	0
SMARCC1__P1P2	8	9.8417e-01	6.5063e-01	0.720287	0
ZNF608__P2	8	9.8420e-01	6.5063e-01	0.720287	0
KRTCAP3__P1P2	8	9.8433e-01	6.5410e-01	0.723310	0
NCF1__74188108	8	9.8520e-01	6.5753e-01	0.725450	0
TTC3__P1P2	8	9.8524e-01	6.5753e-01	0.725450	0
WNT3A__P1P2	8	9.8583e-01	6.7107e-01	0.738714	0
FUT7__P1P2	8	9.8589e-01	6.7107e-01	0.738714	0
CCNK__P2	11	9.8591e-01	4.2326e-01	0.501722	0
ZSCAN18__P2	8	9.8605e-01	6.7433e-01	0.741459	0
PRKCI__P1P2	8	9.8630e-01	6.7679e-01	0.743318	0
BEND2__P1P2	8	9.8634e-01	6.7758e-01	0.743349	0
CORIN__P1P2	8	9.8651e-01	6.8226e-01	0.747635	0
BAD__P1P2	8	9.8702e-01	6.9306e-01	0.758620	0
FAM222B__P1	11	9.8702e-01	4.2694e-01	0.505460	0
ROR1__P1P2	8	9.8715e-01	6.9461e-01	0.759456	0
TTC23L__P1P2	8	9.8765e-01	7.0371e-01	0.768541	0
ESYT1__P2	8	9.8814e-01	7.0959e-01	0.774101	0
BOLA2__29465484	8	9.8835e-01	7.1393e-01	0.777959	0
LYPLA2__P1P2	8	9.8862e-01	7.2092e-01	0.784700	0
MED12__P1P2	8	9.8873e-01	7.2235e-01	0.785375	0
PLCG1__P1P2	8	9.8883e-01	7.2373e-01	0.785998	0
LRRC40__P1P2	8	9.8922e-01	7.3213e-01	0.794225	0
ZNF43__P1	8	9.8965e-01	7.3623e-01	0.797785	0
SLC25A46__P1P2	8	9.8969e-01	7.3892e-01	0.799815	0
KMT2D__P1P2	8	9.8998e-01	7.4295e-01	0.803278	0
OXR1__ENST00000312046.6	8	9.9003e-01	7.4429e-01	0.803830	0
LYRM7__P1P2	8	9.9027e-01	7.4812e-01	0.807069	0
PTPN20A__46619211	8	9.9083e-01	7.6438e-01	0.823696	0
DHRS3__P1P2	8	9.9100e-01	7.6807e-01	0.826756	0
MLLT4__P1P2	8	9.9134e-01	7.7747e-01	0.835953	0
PHYH__P1P2	8	9.9137e-01	7.7867e-01	0.836316	0
CALU__P1P2	8	9.9159e-01	7.8567e-01	0.842905	0
KAT6A__P1P2	8	9.9191e-01	7.9234e-01	0.849119	0
KAT7__P1P2	8	9.9201e-01	7.9448e-01	0.850483	0
IFT172__P1P2	8	9.9220e-01	8.0094e-01	0.854571	0
C14orf169__P1P2	8	9.9227e-01	8.0094e-01	0.854571	0
SMURF2__P1P2	8	9.9229e-01	8.0094e-01	0.854571	0
PCSK1N__P1P2	11	9.9233e-01	5.5897e-01	0.639194	0
TMEM198__P1P2	8	9.9237e-01	8.0407e-01	0.856032	0
PAPPA__P1P2	8	9.9238e-01	8.0407e-01	0.856032	0
NPY4R__P1P2	8	9.9249e-01	8.0509e-01	0.856180	0
PURB__P1P2	8	9.9257e-01	8.0716e-01	0.857444	0
GPR137__P1	8	9.9307e-01	8.2111e-01	0.871310	0
NOTCH2NL__145208892	8	9.9355e-01	8.3811e-01	0.888383	0
PDLIM7__P1	8	9.9475e-01	8.6306e-01	0.912833	0
CSPP1__P1P2	8	9.9486e-01	8.6599e-01	0.914941	0
FCGR1A__149755456	8	9.9505e-01	8.7035e-01	0.918550	0
PTPN20B__48826780	8	9.9531e-01	8.7884e-01	0.925494	0
MESDC2__P1P2	8	9.9534e-01	8.7884e-01	0.925494	0
SLTM__P1P2	8	9.9551e-01	8.8183e-01	0.927635	0
ZC3H14__P1P2	8	9.9578e-01	8.8928e-01	0.934469	0
IFT57__P1P2	8	9.9593e-01	8.9528e-01	0.939751	0
MPHOSPH8__P1	8	9.9601e-01	8.9706e-01	0.940601	0
RBM5__P1P2	8	9.9625e-01	9.0270e-01	0.945504	0
FCGR1B__120935150	8	9.9646e-01	9.0721e-01	0.949206	0
GPI__P1P2	8	9.9651e-01	9.0874e-01	0.949781	0
PTPN20A__46640202	8	9.9678e-01	9.1548e-01	0.955801	0
CDK2__P1P2	8	9.9693e-01	9.2038e-01	0.959317	0
SLC11A2__P1	8	9.9700e-01	9.2083e-01	0.959317	0
ZNF644__P1P2	8	9.9702e-01	9.2223e-01	0.959752	0
KIDINS220__P1P2	8	9.9708e-01	9.2405e-01	0.960622	0
GGCT__P1P2	8	9.9720e-01	9.2795e-01	0.962611	0
RHOG__P1P2	8	9.9721e-01	9.2795e-01	0.962611	0
ZNF655__P1P2	8	9.9749e-01	9.3617e-01	0.970108	0
ZFYVE9__P1P2	8	9.9785e-01	9.4692e-01	0.979681	0
NOSIP__P1P2	8	9.9789e-01	9.4743e-01	0.979681	0
ELK3__P1P2	8	9.9796e-01	9.4909e-01	0.980354	0
ARHGEF2__P1P2	8	9.9804e-01	9.5141e-01	0.981711	0
TMEM194A__P1P2	8	9.9815e-01	9.5443e-01	0.983176	0
C11orf71__P1P2	8	9.9816e-01	9.5485e-01	0.983176	0
DOT1L__P1P2	8	9.9823e-01	9.5644e-01	0.983762	0
EVX2__P1P2	11	9.9825e-01	8.4811e-01	0.897994	0
CDK4__P1P2	8	9.9830e-01	9.5801e-01	0.983823	0
NDUFC1__P2	8	9.9833e-01	9.5852e-01	0.983823	0
ARID1A__P1P2	8	9.9840e-01	9.6018e-01	0.984489	0
UBE3A__P1P2	8	9.9872e-01	9.6760e-01	0.991053	0
PAXIP1__P1P2	8	9.9903e-01	9.7792e-01	1.000000	0
CEP128__P1P2	8	9.9913e-01	9.7996e-01	1.000000	0
ZSCAN10__P1P2	8	9.9913e-01	9.7996e-01	1.000000	0
PEX7__P1P2	8	9.9941e-01	9.8604e-01	1.000000	0
ELMO3__P1P2	8	9.9948e-01	9.8814e-01	1.000000	0
KDM4A__P1P2	8	9.9949e-01	9.8859e-01	1.000000	0
MLLT1__P1P2	8	9.9951e-01	9.8922e-01	1.000000	0
NOTCH2__120611488	8	9.9956e-01	9.9036e-01	1.000000	0
KATNA1__P1P2	8	9.9956e-01	9.9036e-01	1.000000	0
MID1IP1__P1P2	8	9.9958e-01	9.9058e-01	1.000000	0
PRSS40A__131328218	8	9.9958e-01	9.9080e-01	1.000000	0
FAR1__P1P2	8	9.9962e-01	9.9195e-01	1.000000	0
MON2__P1P2	8	9.9964e-01	9.9230e-01	1.000000	0
HIBADH__P1P2	8	9.9965e-01	9.9238e-01	1.000000	0
BPTF__P1P2	8	9.9973e-01	9.9445e-01	1.000000	0
TNKS2__P1P2	8	9.9976e-01	9.9513e-01	1.000000	0
TRAPPC6B__P1P2	8	9.9981e-01	9.9604e-01	1.000000	0
PIGL__P1P2	8	9.9988e-01	9.9771e-01	1.000000	0
CHAMP1__P1P2	8	9.9994e-01	9.9913e-01	1.000000	0
HIST1H2AB__P1P2	8	9.9998e-01	9.9972e-01	1.000000	0
NKRF__P1P2	8	9.9998e-01	9.9975e-01	1.000000	0
SLX1A__30205037	8	1.0000e+00	9.9998e-01	1.000000	0
