sgrna	Gene	control_count	treatment_count	control_mean	treat_mean	LFC	control_var	adj_var	score	p.low	p.high	p.twosided	FDR	high_in_treatment
SLC30A3_+_27485858.23-P1P2	SLC30A3__P1P2	1854	1559.9/1428.2	1854	1494	-0.31125	8671.8	1.4895e+05	0.93274	0.17548	0.82452	0.35096	0.76326	False
PDIA4__P1P2__primary__FWD__61	PDIA4__P1P2	2664.8	2244.7/2127	2664.8	2185.9	-0.28568	6919.7	2.6371e+05	0.93255	0.17553	0.82447	0.35105	0.7633	False
SPRY4__P1P2__primary__FWD__27	SPRY4__P1P2	2266.4	2768.1/2607.5	2266.4	2687.8	0.24594	12903	2.0434e+05	0.93225	0.8244	0.1756	0.35121	0.76347	True
SERPINB9__P1P2__primarysecondary__FWD__2	SERPINB9__P1P2	3291	2839.9/2611.8	3291	2725.9	-0.27174	26016	3.6777e+05	0.93194	0.17568	0.82432	0.35137	0.76353	False
ANLN_+_36429920.23-P1P2	ANLN__P1P2	2015.2	1622.8/1639.7	2015.2	1631.2	-0.30481	142.17	1.6984e+05	0.93175	0.17573	0.82427	0.35146	0.76353	False
PURB__P1P2__secondary__FWD__66	PURB__P1P2	2694.2	2224/2199.3	2694.2	2211.6	-0.28464	304.44	2.6832e+05	0.93166	0.17576	0.82424	0.35151	0.76353	False
non-targeting_01756	negative_control__na	2562.4	3210.1/2842.4	2562.4	3026.3	0.23993	67578	2.4794e+05	0.93147	0.8242	0.1758	0.35161	0.76353	True
non-targeting_01874	negative_control__na	1937.7	2254.3/2365.5	1937.7	2309.9	0.25335	6182.8	1.5967e+05	0.93141	0.82418	0.17582	0.35164	0.76353	True
HSPA13__P1P2__primary__FWD__68	HSPA13__P1P2	2347	1868.6/1959.9	2347	1914.3	-0.29387	4172.2	2.1591e+05	0.93123	0.17587	0.82413	0.35174	0.76353	False
MRE11A__P1P2__primary__FWD__771	MRE11A__P1P2	2212.1	1875.3/1723.2	2212.1	1799.2	-0.29788	11558	1.9669e+05	0.93093	0.17595	0.82405	0.35189	0.76353	False
non-targeting_01085	negative_control__na	2781	3489.9/3060.9	2781	3275.4	0.23598	92035	2.8207e+05	0.93088	0.82404	0.17596	0.35192	0.76353	True
KLHL5_+_39046841.23-P1P2	KLHL5__P1P2	2264.8	1838.2/1850.3	2264.8	1844.3	-0.2962	72.504	2.0412e+05	0.93083	0.17597	0.82403	0.35194	0.76353	False
ESYT2_+_158622129.23-P1P2	ESYT2__P1P2	2675.6	2249.9/2142.7	2675.6	2196.3	-0.28468	5741.4	2.6541e+05	0.9304	0.17608	0.82392	0.35216	0.7638	False
MAGED2__P2__primarysecondary__FWD__30	MAGED2__P2	2643.1	2260.2/2076.6	2643.1	2168.4	-0.28546	16867	2.6034e+05	0.93027	0.17611	0.82389	0.35223	0.7638	False
CCDC137__P1P2__secondary__FWD__31	CCDC137__P1P2	2143.9	1710.9/1772	2143.9	1741.4	-0.29981	1863.6	1.8723e+05	0.93013	0.17615	0.82385	0.3523	0.7638	False
GTF3C2_+_27579575.23-P1P2	GTF3C2__P1P2	2647.7	2109.9/2235.8	2647.7	2172.9	-0.28501	7924	2.6106e+05	0.9293	0.17637	0.82363	0.35273	0.76425	False
PTPRF_-_43996761.23-P1P2	PTPRF__P1P2	2140.8	2733.3/2351.6	2140.8	2542.4	0.24796	72855	1.868e+05	0.9293	0.82363	0.17637	0.35273	0.76425	True
non-targeting_01423	negative_control__na	2472.5	2891/2953.8	2472.5	2922.4	0.24108	1974.9	2.3438e+05	0.92927	0.82363	0.17637	0.35275	0.76425	True
RAC1__P1P2__secondary__RVS__77	RAC1__P1P2	1781.2	1432.5/1435.1	1781.2	1433.8	-0.31273	3.3913	1.3984e+05	0.92875	0.17651	0.82349	0.35302	0.76466	False
ATP1A1__P1P2__secondary__FWD__35	ATP1A1__P1P2	2798.1	3407/3180.1	2798.1	3293.6	0.23514	25738	2.848e+05	0.92848	0.82342	0.17658	0.35316	0.7648	True
AP1B1_-_29784085.23-P1P2	AP1B1__P1P2	2047.8	1691.7/1629.2	2047.8	1660.4	-0.30233	1948.9	1.7418e+05	0.9281	0.17668	0.82332	0.35336	0.76492	False
CORO1B__67210174__RVS__80	CORO1B__67210174	2796.5	3340.4/3242.8	2796.5	3291.6	0.23507	4761.9	2.8455e+05	0.92807	0.82331	0.17669	0.35337	0.76492	True
TIMM10_-_57297781.23-P1P2	TIMM10__P1P2	1788.9	1477/1405.6	1788.9	1441.3	-0.31155	2549.4	1.408e+05	0.92648	0.1771	0.8229	0.3542	0.76653	False
NR2E3__P1P2__secondary__RVS__22	NR2E3__P1P2	2996.5	2393.5/2556.1	2996.5	2474.8	-0.27586	13222	3.1726e+05	0.92621	0.17717	0.82283	0.35434	0.76666	False
SPRR2G__P1P2__primarysecondary__FWD__92	SPRR2G__P1P2	2503.5	3002/2910.3	2503.5	2956.2	0.23968	4206.1	2.3902e+05	0.92585	0.82274	0.17726	0.35452	0.76689	True
non-targeting_01816	negative_control__na	2027.6	1701.3/1587.5	2027.6	1644.4	-0.3021	6478.8	1.7149e+05	0.92551	0.17735	0.82265	0.3547	0.76711	False
LEO1_-_52263975.23-P1P2	LEO1__P1P2	2319.1	2022.6/1764.1	2319.1	1893.4	-0.29246	33401	2.1188e+05	0.92486	0.17752	0.82248	0.35504	0.76735	False
RRP8__P1P2__primary__RVS__239	RRP8__P1P2	2396.6	1920.4/1999.1	2396.6	1959.8	-0.29016	3096	2.2314e+05	0.92472	0.17756	0.82244	0.35511	0.76735	False
AKAP3__P1__primarysecondary__FWD__68	AKAP3__P1	2709.7	2189.2/2268	2709.7	2228.6	-0.28189	3110.6	2.7076e+05	0.92461	0.17758	0.82242	0.35517	0.76735	False
ATPAF2_+_17942456.23-P1P2	ATPAF2__P1P2	2573.3	3083.5/2986.9	2573.3	3035.2	0.23809	4662.6	2.496e+05	0.92455	0.8224	0.1776	0.3552	0.76735	True
RNF126_+_663165.23-P1P2	RNF126__P1P2	3139.1	3816.4/3542.2	3139.1	3679.3	0.229	37603	3.4138e+05	0.92453	0.82239	0.17761	0.35521	0.76735	True
ZBTB2__P1P2__primary__RVS__49	ZBTB2__P1P2	2776.4	2236.5/2335.9	2776.4	2286.2	-0.28012	4938	2.8132e+05	0.9241	0.17772	0.82228	0.35544	0.76767	False
USP44__P1__primarysecondary__FWD__50	USP44__P1	1976.5	2318/2384.7	1976.5	2351.3	0.25042	2223.1	1.6473e+05	0.92355	0.82214	0.17786	0.35572	0.76812	True
PRR14L__P1P2__secondary__RVS__33	PRR14L__P1P2	2697.3	3181.2/3170.6	2697.3	3175.9	0.23555	56.764	2.6881e+05	0.92305	0.82201	0.17799	0.35598	0.76815	True
non-targeting_00224	negative_control__na	2677.2	2229.9/2173.2	2677.2	2201.5	-0.28208	1607.9	2.6565e+05	0.92283	0.17805	0.82195	0.3561	0.76815	False
CST1__P1P2__primarysecondary__FWD__638	CST1__P1P2	2570.2	1943.4/2275.9	2570.2	2109.6	-0.28477	55277	2.4912e+05	0.92278	0.17806	0.82194	0.35612	0.76815	False
non-targeting_00135	negative_control__na	1979.6	1698.3/1510.9	1979.6	1604.6	-0.30282	17570	1.6514e+05	0.92277	0.17806	0.82194	0.35613	0.76815	False
MSI1__P1P2__secondary__RVS__46	MSI1__P1P2	2331.5	1984.8/1825	2331.5	1904.9	-0.29136	12765	2.1366e+05	0.92276	0.17807	0.82193	0.35613	0.76815	False
NDUFAF6_+_96037655.23-P1P2	NDUFAF6__P1P2	2441.5	1948.6/2050.5	2441.5	1999.5	-0.28801	5192.3	2.2976e+05	0.92217	0.17822	0.82178	0.35644	0.76864	False
TRAPPC6B__P1P2__secondary__RVS__73	TRAPPC6B__P1P2	2612.1	2103.3/2188.8	2612.1	2146.1	-0.28337	3659.8	2.5554e+05	0.92182	0.17831	0.82169	0.35662	0.76886	False
PLOD3_-_100860829.23-P1P2	PLOD3__P1P2	2202.8	2894.7/2325.5	2202.8	2610.1	0.24465	1.6201e+05	1.9539e+05	0.92139	0.82158	0.17842	0.35685	0.76913	True
CRLS1__P1P2__primary__RVS__72	CRLS1__P1P2	1641.6	1273.4/1363.8	1641.6	1318.6	-0.31594	4087	1.23e+05	0.92117	0.17848	0.82152	0.35696	0.76913	False
PFDN4_+_52824935.23-P1P2	PFDN4__P1P2	2472.5	2817/3020	2472.5	2918.5	0.23913	20609	2.3438e+05	0.92113	0.82151	0.17849	0.35698	0.76913	True
NOTCH2__120611488__FWD__64	NOTCH2__120611488	2055.5	2474.2/2407.3	2055.5	2440.7	0.24769	2238	1.7522e+05	0.92022	0.82127	0.17873	0.35746	0.76974	True
PSPC1_+_20357013.23-P1P2	PSPC1__P1P2	2347	2741.5/2807.6	2347	2774.5	0.24135	2190	2.1591e+05	0.92018	0.82126	0.17874	0.35748	0.76974	True
GTF2H2C__68855815__RVS__-118	GTF2H2C__68855815	2176.5	1893.8/1653.6	2176.5	1773.7	-0.29508	28842	1.9172e+05	0.91986	0.17882	0.82118	0.35765	0.76974	False
non-targeting_00222	negative_control__na	2489.6	2816.2/3058.3	2489.6	2937.3	0.23847	29296	2.3693e+05	0.9197	0.82113	0.17887	0.35773	0.76974	True
HNRNPLL__P1P2__secondary__FWD__63	HNRNPLL__P1P2	2691.1	2183.2/2247.2	2691.1	2215.2	-0.28065	2042.3	2.6783e+05	0.9196	0.17889	0.82111	0.35778	0.76974	False
MYH9__P1P2__primary__FWD__34	MYH9__P1P2	2506.6	2095.9/2017.4	2506.6	2056.6	-0.28534	3080.6	2.3949e+05	0.91956	0.1789	0.8211	0.3578	0.76974	False
MAPRE1_+_31407831.23-P1P2	MAPRE1__P1P2	2393.5	1793.8/2125.3	2393.5	1959.6	-0.28844	54940	2.2268e+05	0.91952	0.17891	0.82109	0.35782	0.76974	False
ZC3H7B_+_41697603.23-P1P2	ZC3H7B__P1P2	2005.9	2430.5/2335.9	2005.9	2383.2	0.24852	4473.5	1.6861e+05	0.9188	0.8209	0.1791	0.3582	0.77037	True
non-targeting_01878	negative_control__na	1970.3	1551/1645.8	1970.3	1598.4	-0.30162	4490.4	1.6392e+05	0.91857	0.17916	0.82084	0.35832	0.77046	False
OPRD1_-_29138705.23-P1P2	OPRD1__P1P2	1575	1343.7/1182.8	1575	1263.2	-0.31799	12952	1.1523e+05	0.91839	0.17921	0.82079	0.35842	0.7705	False
ISCA1__P1P2__primary__RVS__49	ISCA1__P1P2	2900.4	3502.5/3306.3	2900.4	3404.4	0.23109	19245	3.0137e+05	0.91813	0.82072	0.17928	0.35855	0.77051	True
SOX4__P1__primarysecondary__FWD__4	SOX4__P1	2640	2289.1/2054.8	2640	2172	-0.2814	27447	2.5986e+05	0.91807	0.17929	0.82071	0.35858	0.77051	False
non-targeting_01168	negative_control__na	3140.7	2588.9/2619.6	3140.7	2604.3	-0.27008	471.31	3.4164e+05	0.91766	0.1794	0.8206	0.3588	0.77078	False
UFL1__P1P2__secondary__RVS__32	UFL1__P1P2	1590.5	1941.9/1866.8	1590.5	1904.4	0.25969	2817.7	1.1702e+05	0.91753	0.82057	0.17943	0.35887	0.77078	True
WNT3A__P1P2__primary__FWD__43	WNT3A__P1P2	2384.2	2719.2/2912.1	2384.2	2815.7	0.23989	18592	2.2132e+05	0.91717	0.82047	0.17953	0.35906	0.77102	True
PEX7_+_137143747.23-P1P2	PEX7__P1P2	2258.6	1930/1760.6	2258.6	1845.3	-0.2914	14348	2.0324e+05	0.91669	0.17965	0.82035	0.3593	0.77131	False
non-targeting_01067	negative_control__na	2680.3	2954.7/3351.6	2680.3	3153.1	0.23433	78770	2.6613e+05	0.91661	0.82033	0.17967	0.35935	0.77131	True
non-targeting_00137	negative_control__na	2444.6	2907.3/2860.7	2444.6	2884	0.23836	1084.1	2.3022e+05	0.9157	0.82009	0.17991	0.35982	0.77215	True
KAT5__P1P2__secondary__RVS__36	KAT5__P1P2	2903.5	3513.6/3299.4	2903.5	3406.5	0.23042	22953	3.0188e+05	0.91548	0.82003	0.17997	0.35994	0.7722	True
non-targeting_00962	negative_control__na	2085	2658.5/2286.3	2085	2472.4	0.24578	69274	1.7919e+05	0.91524	0.81997	0.18003	0.36007	0.7722	True
non-targeting_01792	negative_control__na	2424.5	2677.8/3043.5	2424.5	2860.6	0.23857	66870	2.2724e+05	0.91494	0.81989	0.18011	0.36022	0.7722	True
PCGF2__P1__primarysecondary__RVS__41	PCGF2__P1	3131.4	2816.2/2379.4	3131.4	2597.8	-0.26939	95391	3.4005e+05	0.91493	0.18011	0.81989	0.36023	0.7722	False
ANLN_-_36429514.23-P1P2	ANLN__P1P2	2805.8	2161.8/2471.7	2805.8	2316.7	-0.27623	48025	2.8604e+05	0.9145	0.18023	0.81977	0.36046	0.7722	False
PPP4R2__P1P2__secondary__RVS__36	PPP4R2__P1P2	2116	1687.2/1761.5	2116	1724.4	-0.29512	2760.1	1.8341e+05	0.91447	0.18023	0.81977	0.36047	0.7722	False
SOS1_+_39348139.23-P1P2	SOS1__P1P2	2331.5	2725.9/2782.4	2331.5	2754.1	0.24027	1595.5	2.1366e+05	0.91442	0.81975	0.18025	0.3605	0.7722	True
KCTD10_+_109914946.23-P1P2	KCTD10__P1P2	2236.9	2743.7/2548.3	2236.9	2646	0.24219	19089	2.0018e+05	0.91429	0.81972	0.18028	0.36056	0.7722	True
non-targeting_00943	negative_control__na	2009	2203.2/2566.6	2009	2384.9	0.24731	66003	1.6902e+05	0.91422	0.8197	0.1803	0.3606	0.7722	True
MARCKS_+_114178793.23-P1P2	MARCKS__P1P2	2097.4	2541.6/2430.8	2097.4	2486.2	0.24522	6135.5	1.8087e+05	0.91415	0.81968	0.18032	0.36064	0.7722	True
RANBP2__109335729__FWD__115	RANBP2__109335729	2472.5	2929.5/2899.9	2472.5	2914.7	0.23726	438.36	2.3438e+05	0.9133	0.81946	0.18054	0.36108	0.77297	True
GNE__P1P2__primarysecondary__FWD__440	GNE__P1P2	2880.2	2347.6/2416	2880.2	2381.8	-0.27403	2339.1	2.9808e+05	0.91295	0.18063	0.81937	0.36127	0.773	False
PPM1F__P1P2__secondary__RVS__65	PPM1F__P1P2	2666.3	3118.3/3152.3	2666.3	3135.3	0.23367	577.89	2.6395e+05	0.91281	0.81933	0.18067	0.36134	0.773	True
ZWILCH__P1P2__primary__RVS__1	ZWILCH__P1P2	2522.1	2124/2022.6	2522.1	2073.3	-0.28259	5141.4	2.4182e+05	0.91271	0.1807	0.8193	0.36139	0.773	False
PRC1_+_91537726.23-P1P2	PRC1__P1P2	3291	2720.7/2754.5	3291	2737.6	-0.26552	571.96	3.6777e+05	0.91253	0.18074	0.81926	0.36149	0.773	False
PIGL__P1P2__secondary__FWD__62	PIGL__P1P2	2537.6	2134.4/2039.1	2537.6	2086.8	-0.2821	4534.7	2.4417e+05	0.91247	0.18076	0.81924	0.36152	0.773	False
SERPINB9__P1P2__primarysecondary__RVS__24	SERPINB9__P1P2	2956.2	3441.1/3488.2	2956.2	3464.6	0.22889	1111.7	3.1056e+05	0.91237	0.81921	0.18079	0.36157	0.773	True
GART__P1P2__primary__FWD__54	GART__P1P2	2415.2	2119.6/1844.2	2415.2	1981.9	-0.28513	37916	2.2587e+05	0.91171	0.18096	0.81904	0.36192	0.77345	False
non-targeting_00578	negative_control__na	2247.8	2700/2614.4	2247.8	2657.2	0.24132	3661.1	2.0171e+05	0.91166	0.81903	0.18097	0.36195	0.77345	True
SUFU__104263513__RVS__74	SUFU__104263513	2661.7	3105/3153.1	2661.7	3129.1	0.23332	1161.3	2.6323e+05	0.91099	0.81885	0.18115	0.3623	0.774	True
non-targeting_01052	negative_control__na	2350.1	2849.5/2698	2350.1	2773.8	0.23904	11486	2.1635e+05	0.91087	0.81882	0.18118	0.36236	0.774	True
WNT7A__13920775__RVS__67	WNT7A__P1P2	2047.8	2384.6/2470.8	2047.8	2427.7	0.24542	3716.1	1.7418e+05	0.91033	0.81867	0.18133	0.36265	0.77402	True
SMURF2__P1P2__secondary__FWD__-16	SMURF2__P1P2	2201.3	2842.1/2364.6	2201.3	2603.4	0.24196	1.14e+05	1.9518e+05	0.91024	0.81865	0.18135	0.36269	0.77402	True
GPR89B__147400326__RVS__84	GPR89B__147400326	2050.9	1561.4/1779.8	2050.9	1670.6	-0.29574	23856	1.746e+05	0.91017	0.18137	0.81863	0.36274	0.77402	False
LYPLA2_-_24117754.23-P1P2	LYPLA2__P1P2	2156.3	1858.2/1663.2	2156.3	1760.7	-0.29226	19025	1.8894e+05	0.91012	0.18138	0.81862	0.36276	0.77402	False
USP10__P1P2__primarysecondary__RVS__45	USP10__P1P2	2568.6	2084.8/2144.5	2568.6	2114.6	-0.28049	1780.7	2.4889e+05	0.9101	0.18138	0.81862	0.36277	0.77402	False
non-targeting_00647	negative_control__na	2624.5	2237.3/2088.8	2624.5	2163	-0.27885	11031	2.5746e+05	0.90941	0.18157	0.81843	0.36313	0.77463	False
non-targeting_01071	negative_control__na	2874	2425.3/2331.6	2874	2378.4	-0.27295	4395.3	2.9707e+05	0.90926	0.18161	0.81839	0.36321	0.77463	False
DNMT1__P1P2__primary__FWD__31	DNMT1__P1P2	2477.2	2913.2/2922.5	2477.2	2917.9	0.23612	43.3	2.3507e+05	0.9089	0.8183	0.1817	0.3634	0.77477	True
SPEN_-_16174765.23-P1P2	SPEN__P1P2	2709.7	3045/3320.2	2709.7	3182.6	0.23199	37884	2.7076e+05	0.90883	0.81828	0.18172	0.36344	0.77477	True
DHX35_-_37591083.23-P1P2	DHX35__P1P2	2289.6	1934.5/1817.2	2289.6	1875.9	-0.28742	6876.5	2.0765e+05	0.908	0.18194	0.81806	0.36388	0.77554	False
non-targeting_00072	negative_control__na	1691.2	1990.8/2043.5	1691.2	2017.1	0.25408	1390.9	1.289e+05	0.90768	0.81798	0.18202	0.36405	0.77572	True
non-targeting_01714	negative_control__na	2145.4	2465.3/2610.9	2145.4	2538.1	0.24238	10605	1.8744e+05	0.90699	0.81779	0.18221	0.36441	0.77633	True
SUB1_-_32585703.23-P1	SUB1__P1	2089.6	1572.5/1838.1	2089.6	1705.3	-0.29309	35281	1.7982e+05	0.90639	0.18236	0.81764	0.36473	0.77683	False
PRSS40A__131328218__FWD__18	PRSS40A__131328218	2515.9	2108.5/2034.8	2515.9	2071.6	-0.28021	2713.8	2.4089e+05	0.90527	0.18266	0.81734	0.36532	0.77779	False
PSPC1__P1P2__primary__RVS__-23	PSPC1__P1P2	2565.5	2067.7/2161	2565.5	2114.4	-0.27892	4346.9	2.4841e+05	0.90524	0.18267	0.81733	0.36534	0.77779	False
non-targeting_00151	negative_control__na	2254	2845.1/2476.9	2254	2661	0.23941	67780	2.0258e+05	0.90435	0.8171	0.1829	0.36581	0.77835	True
ACADS__P1P2__primary__FWD__232	ACADS__P1P2	2534.5	2127.7/2048.7	2534.5	2088.2	-0.27933	3120.2	2.437e+05	0.90412	0.18297	0.81703	0.36593	0.77835	False
PCNXL3_-_65383716.23-P1P2	PCNXL3__P1P2	2120.6	1873.8/1591.8	2120.6	1732.8	-0.29125	39756	1.8404e+05	0.90409	0.18297	0.81703	0.36595	0.77835	False
STMND1__17102100__FWD__41	STMND1__P1P2	1737.8	1812.3/2326.3	1737.8	2069.3	0.25182	1.3211e+05	1.3452e+05	0.90408	0.81702	0.18298	0.36595	0.77835	True
CCDC12_-_47017783.23-P1	CCDC12__P1	2435.3	2024.1/1981.7	2435.3	2002.9	-0.28191	897.36	2.2885e+05	0.90399	0.183	0.817	0.366	0.77835	False
non-targeting_00979	negative_control__na	2545.4	2746.6/3239.3	2545.4	2993	0.2336	1.2136e+05	2.4535e+05	0.9036	0.8169	0.1831	0.36621	0.77846	True
TUBA1C__P1P2__primarysecondary__FWD__48	TUBA1C__P1P2	2182.7	1762/1810.3	2182.7	1786.1	-0.28911	1164.6	1.9258e+05	0.90358	0.18311	0.81689	0.36622	0.77846	False
POC1A_-_52188047.23-P1P2	POC1A__P1P2	1925.3	2341.7/2227.1	1925.3	2284.4	0.2466	6559.5	1.5807e+05	0.90316	0.81678	0.18322	0.36644	0.77863	True
HIF1AN__P1P2__primarysecondary__FWD__10	HIF1AN__P1P2	2368.7	2896.9/2685.8	2368.7	2791.4	0.23679	22288	2.1906e+05	0.90309	0.81676	0.18324	0.36648	0.77863	True
PPFIBP1__P1P2__primarysecondary__RVS__68	PPFIBP1__P1P2	2312.9	1918.9/1877.3	2312.9	1898.1	-0.28499	868.39	2.1098e+05	0.90298	0.18327	0.81673	0.36654	0.77863	False
non-targeting_00712	negative_control__na	2779.5	2359.4/2241.1	2779.5	2300.2	-0.27291	7007.1	2.8182e+05	0.90272	0.18334	0.81666	0.36667	0.77875	False
MED12__P1P2__secondary__FWD__47	MED12__P1P2	2106.7	1739/1704.1	2106.7	1721.6	-0.29111	611.32	1.8214e+05	0.90244	0.18341	0.81659	0.36682	0.7789	False
ASXL2__P1P2__secondary__FWD__29	ASXL2__P1P2	2095.8	2591.9/2366.4	2095.8	2479.1	0.2422	25430	1.8066e+05	0.90179	0.81641	0.18359	0.36717	0.77946	True
HNRNPLL__P1P2__secondary__FWD__36	HNRNPLL__P1P2	2629.1	2166.2/2175.8	2629.1	2171	-0.2761	45.812	2.5818e+05	0.90159	0.18364	0.81636	0.36727	0.77951	False
non-targeting_01389	negative_control__na	2520.6	3175.3/2751.9	2520.6	2963.6	0.23351	89614	2.4159e+05	0.90132	0.81629	0.18371	0.36742	0.77965	True
FUBP3__P1P2__secondary__RVS__42	FUBP3__P1P2	2836.8	2386.8/2315	2836.8	2350.9	-0.27094	2577.4	2.9103e+05	0.90068	0.18388	0.81612	0.36776	0.78019	False
TMTC2__P1P2__secondary__FWD__6	TMTC2__P1P2	2446.2	2106.2/1921.7	2446.2	2013.9	-0.28038	17037	2.3045e+05	0.90039	0.18396	0.81604	0.36791	0.78036	False
non-targeting_01717	negative_control__na	1978	2257.3/2429.9	1978	2343.6	0.24454	14903	1.6493e+05	0.90014	0.81598	0.18402	0.36805	0.78047	True
USP15__P1P2__primary__FWD__51	USP15__P1P2	3210.4	2839.9/2510.9	3210.4	2675.4	-0.26293	54140	3.5368e+05	0.89967	0.18415	0.81585	0.3683	0.78081	False
GNB2L1__P1P2__secondary__RVS__35	GNB2L1__P1P2	2945.3	3196.8/3693.6	2945.3	3445.2	0.22607	1.2343e+05	3.0877e+05	0.89953	0.81581	0.18419	0.36837	0.78081	True
HSPA4__P1P2__primary__FWD__69	HSPA4__P1P2	2542.3	3135.3/2839	2542.3	2987.1	0.23255	43910	2.4488e+05	0.89894	0.81566	0.18434	0.36868	0.78131	True
RBL1_+_35724174.23-P1P2	RBL1__P1P2	1809.1	2364.6/1933.8	1809.1	2149.2	0.24845	92788	1.4331e+05	0.89859	0.81556	0.18444	0.36887	0.78154	True
CRLS1_-_5986819.23-P1P2	CRLS1__P1P2	2793.4	2474.9/2154.9	2793.4	2314.9	-0.27097	51211	2.8405e+05	0.89783	0.18464	0.81536	0.36928	0.78222	False
FAF1_+_51425449.23-P1P2	FAF1__P1P2	2467.9	1931.5/2136.6	2467.9	2034.1	-0.27878	21032	2.3368e+05	0.89741	0.18475	0.81525	0.3695	0.78252	False
H2AFX_+_118965726.23-P1P2	H2AFX__P1P2	2748.5	3385.5/3055.7	2748.5	3220.6	0.22863	54406	2.7688e+05	0.89726	0.81521	0.18479	0.36958	0.78252	True
KIFC1__P1P2__primary__FWD__35	KIFC1__P1P2	2460.1	2224/1831.1	2460.1	2027.5	-0.27888	77153	2.3253e+05	0.89709	0.18483	0.81517	0.36967	0.78254	False
SLC11A2_+_51420123.23-P1	SLC11A2__P1	2033.8	2392.8/2419.5	2033.8	2406.1	0.24239	356.93	1.7232e+05	0.89681	0.81509	0.18491	0.36982	0.78263	True
PURB_+_44924712.23-P1P2	PURB__P1P2	2444.6	1941.2/2087.9	2444.6	2014.5	-0.27906	10765	2.3022e+05	0.89642	0.18501	0.81499	0.37003	0.78263	False
non-targeting_00531	negative_control__na	2016.8	2285.4/2487.4	2016.8	2386.4	0.24266	20392	1.7005e+05	0.89627	0.81495	0.18505	0.37011	0.78263	True
non-targeting_01555	negative_control__na	2447.7	2700.7/3055.7	2447.7	2878.2	0.23363	62991	2.3068e+05	0.89626	0.81494	0.18506	0.37012	0.78263	True
NCF1__74188108__RVS__82	NCF1__74188108	2545.4	2110.7/2092.2	2545.4	2101.5	-0.27638	170.26	2.4535e+05	0.89625	0.18506	0.81494	0.37012	0.78263	False
SMURF2_+_62658448.23-P1P2	SMURF2__P1P2	2012.1	1584.3/1702.3	2012.1	1643.3	-0.29195	6964.7	1.6943e+05	0.896	0.18513	0.81487	0.37025	0.78275	False
RAC1_-_6414565.23-P1P2	RAC1__P1P2	1930	2215.8/2357.7	1930	2286.7	0.2446	10063	1.5867e+05	0.89566	0.81478	0.18522	0.37043	0.78296	True
NIPBL__P1P2__primary__RVS__45	NIPBL__P1P2	2379.5	1968.5/1949.5	2379.5	1959	-0.28041	181.28	2.2064e+05	0.89522	0.18534	0.81466	0.37067	0.78329	False
ZNF462_-_109625428.23-P1P2	ZNF462__P1P2	2126.8	1753.1/1731.1	2126.8	1742.1	-0.28776	243.16	1.8489e+05	0.89484	0.18544	0.81456	0.37087	0.78355	False
GLYR1__P1P2__primarysecondary__FWD__53	GLYR1__P1P2	2316	1850.8/1959.1	2316	1905	-0.28173	5858.5	2.1143e+05	0.89387	0.1857	0.8143	0.37139	0.78447	False
MAZ_+_29818273.23-P1P2	MAZ__P1P2	2312.9	1948.6/1856.4	2312.9	1902.5	-0.28168	4248.2	2.1098e+05	0.89348	0.1858	0.8142	0.3716	0.78474	False
ZC3H7B_-_41697650.23-P1P2	ZC3H7B__P1P2	1970.3	2286.1/2377.7	1970.3	2331.9	0.24301	4190.8	1.6392e+05	0.89324	0.81413	0.18587	0.37173	0.78478	True
EIF4A1_-_7476620.23-P1P2	EIF4A1__P1P2	1967.2	2411.3/2245.4	1967.2	2328.3	0.24306	13754	1.6351e+05	0.89314	0.81411	0.18589	0.37178	0.78478	True
SREBF1_-_17740294.23-P1	SREBF1__P1	2023	1706.5/1601.4	2023	1653.9	-0.29044	5521.8	1.7087e+05	0.89282	0.18598	0.81402	0.37195	0.78497	False
FAM122A__P1P2__primarysecondary__RVS__44	FAM122A__P1P2	2089.6	1627.3/1795.5	2089.6	1711.4	-0.28797	14147	1.7982e+05	0.89208	0.18618	0.81382	0.37235	0.78564	False
SPAG9__P1P2__primarysecondary__RVS__27	SPAG9__P1P2	2329.9	1851.6/1984.3	2329.9	1917.9	-0.28059	8810.5	2.1344e+05	0.89174	0.18627	0.81373	0.37253	0.78565	False
PPP2CA__P1P2__secondary__FWD__55	PPP2CA__P1P2	2179.6	1662.8/1914.7	2179.6	1788.7	-0.28495	31728	1.9215e+05	0.89155	0.18632	0.81368	0.37263	0.78565	False
DHH__P1P2__secondary__RVS__70	DHH__P1P2	2870.9	2375.7/2395.1	2870.9	2385.4	-0.26718	187.73	2.9657e+05	0.89155	0.18632	0.81368	0.37263	0.78565	False
USP3__P1P2__secondary__FWD__30	USP3__P1P2	2495.8	2907.3/2953.8	2495.8	2930.6	0.2316	1083.9	2.3786e+05	0.89147	0.81366	0.18634	0.37268	0.78565	True
ING5__P1P2__primary__RVS__38	ING5__P1P2	3123.6	2511.2/2698.8	3123.6	2605	-0.26183	17604	3.3872e+05	0.89104	0.18645	0.81355	0.37291	0.78596	False
RNF126_-_663099.23-P1P2	RNF126__P1P2	2334.6	2896.9/2596.1	2334.6	2746.5	0.23436	45233	2.1411e+05	0.8903	0.81335	0.18665	0.3733	0.78663	True
non-targeting_00311	negative_control__na	1765.7	1626.5/1243.7	1765.7	1435.1	-0.29887	73280	1.3793e+05	0.89006	0.18672	0.81328	0.37343	0.78673	False
